ID,Fecha de publicación,Título de la clase,Descripción,Autor citado
164,1/5/2023,Nodo Escritura,"Esta deriva intenta promover la reflexión sobre los procesos y  estrategias que se ponen en juego al escribir, sin dejar de observar los modos de apropiación de la cultura escrita por parte de los sujetos y las prácticas letradas que habitualmente ponen en juego en la vida social. En otras palabras, este nodo invita a pensar y reconocer las habilidades que desarrollan los escritores maduros. Esta “madurez” no debe entenderse en sentido cronológico, sino vivencial: escritor maduro o experto es aquella persona que tiene múltiples experiencias con la cultura escrita y puede desempeñarse en diversas situaciones de escritura de manera fluida y eficiente. En ese sentido, un estudiante de Primaria puede ser un experto escritor de narrativa de videojuegos, mientras que sus maestras y profesoras son inexpertas en ese tipo de escritura; pero, a su vez, son expertas en escribir planificaciones, por ejemplo. Estas reflexiones serán sedimento para interpelar e interrogar las necesidades que se demandan y aquello que se pone en práctica en los escenarios escolares.",Lerner
164,1/5/2023,Nodo Escritura,"Esta deriva intenta promover la reflexión sobre los procesos y  estrategias que se ponen en juego al escribir, sin dejar de observar los modos de apropiación de la cultura escrita por parte de los sujetos y las prácticas letradas que habitualmente ponen en juego en la vida social. En otras palabras, este nodo invita a pensar y reconocer las habilidades que desarrollan los escritores maduros. Esta “madurez” no debe entenderse en sentido cronológico, sino vivencial: escritor maduro o experto es aquella persona que tiene múltiples experiencias con la cultura escrita y puede desempeñarse en diversas situaciones de escritura de manera fluida y eficiente. En ese sentido, un estudiante de Primaria puede ser un experto escritor de narrativa de videojuegos, mientras que sus maestras y profesoras son inexpertas en ese tipo de escritura; pero, a su vez, son expertas en escribir planificaciones, por ejemplo. Estas reflexiones serán sedimento para interpelar e interrogar las necesidades que se demandan y aquello que se pone en práctica en los escenarios escolares.",Giménez
164,1/5/2023,Nodo Escritura,"Esta deriva intenta promover la reflexión sobre los procesos y  estrategias que se ponen en juego al escribir, sin dejar de observar los modos de apropiación de la cultura escrita por parte de los sujetos y las prácticas letradas que habitualmente ponen en juego en la vida social. En otras palabras, este nodo invita a pensar y reconocer las habilidades que desarrollan los escritores maduros. Esta “madurez” no debe entenderse en sentido cronológico, sino vivencial: escritor maduro o experto es aquella persona que tiene múltiples experiencias con la cultura escrita y puede desempeñarse en diversas situaciones de escritura de manera fluida y eficiente. En ese sentido, un estudiante de Primaria puede ser un experto escritor de narrativa de videojuegos, mientras que sus maestras y profesoras son inexpertas en ese tipo de escritura; pero, a su vez, son expertas en escribir planificaciones, por ejemplo. Estas reflexiones serán sedimento para interpelar e interrogar las necesidades que se demandan y aquello que se pone en práctica en los escenarios escolares.",ScardamaliayBereiter
165,1/5/2023,Clase 3 Nodo oralidad,"Este nodo intenta promover la reflexión y el análisis sobre el discurso oral, “la comprensión y producción oral”, recuperando aportes de la sociolingüística y la pragmática, para reconocer las estrategias que los hablantes despliegan en sus interacciones cotidianas y que pueden ser abordadas en la escuela, como por ejemplo la interpretación, la anticipación y la inferencia. Esas estrategias no siempre son observadas en toda su potencialidad para convertirlas en objeto de enseñanza, ya que se da por sentado que en la escuela se habla, se conversa, se expone, de modo casi natural. Sin embargo, la capacidad pragmática de los hablantes y las estrategias retóricas e interpretativas para reconocer y evidenciar las intenciones de lo que se dice no siempre son tan evidentes en las propuestas de enseñanza. Por otra parte, entender la oralidad como una performance implica considerar también el desafío de disponer(se) a una escucha activa. Desde estos pilares, se enriquecerá el análisis que este recorrido propone, a través de la creación de un podcast como actividad de acreditación.",Cassany
165,1/5/2023,Clase 3 Nodo oralidad,"Este nodo intenta promover la reflexión y el análisis sobre el discurso oral, “la comprensión y producción oral”, recuperando aportes de la sociolingüística y la pragmática, para reconocer las estrategias que los hablantes despliegan en sus interacciones cotidianas y que pueden ser abordadas en la escuela, como por ejemplo la interpretación, la anticipación y la inferencia. Esas estrategias no siempre son observadas en toda su potencialidad para convertirlas en objeto de enseñanza, ya que se da por sentado que en la escuela se habla, se conversa, se expone, de modo casi natural. Sin embargo, la capacidad pragmática de los hablantes y las estrategias retóricas e interpretativas para reconocer y evidenciar las intenciones de lo que se dice no siempre son tan evidentes en las propuestas de enseñanza. Por otra parte, entender la oralidad como una performance implica considerar también el desafío de disponer(se) a una escucha activa. Desde estos pilares, se enriquecerá el análisis que este recorrido propone, a través de la creación de un podcast como actividad de acreditación.",Rodríguez
165,1/5/2023,Clase 3 Nodo oralidad,"Este nodo intenta promover la reflexión y el análisis sobre el discurso oral, “la comprensión y producción oral”, recuperando aportes de la sociolingüística y la pragmática, para reconocer las estrategias que los hablantes despliegan en sus interacciones cotidianas y que pueden ser abordadas en la escuela, como por ejemplo la interpretación, la anticipación y la inferencia. Esas estrategias no siempre son observadas en toda su potencialidad para convertirlas en objeto de enseñanza, ya que se da por sentado que en la escuela se habla, se conversa, se expone, de modo casi natural. Sin embargo, la capacidad pragmática de los hablantes y las estrategias retóricas e interpretativas para reconocer y evidenciar las intenciones de lo que se dice no siempre son tan evidentes en las propuestas de enseñanza. Por otra parte, entender la oralidad como una performance implica considerar también el desafío de disponer(se) a una escucha activa. Desde estos pilares, se enriquecerá el análisis que este recorrido propone, a través de la creación de un podcast como actividad de acreditación.",Vich y Zavala
166,3/5/2023,Campo disciplinar,Profundizar en una disciplina relativamente nueva como contenido de enseñanza en las escuelas: las ciencias de la computación.,"Turner, R"
167,3/5/2023,ENSEÑAR CIENCIAS DE LA COMPUTACIÓN,Hacer foco en la enseñanza de las ciencias de la computación. Nos detendremos a pensar en las perspectivas o tendencias didácticas actuales.,"Banchoff, C"
167,3/5/2023,ENSEÑAR CIENCIAS DE LA COMPUTACIÓN,Hacer foco en la enseñanza de las ciencias de la computación. Nos detendremos a pensar en las perspectivas o tendencias didácticas actuales.,"Bebea, I"
168,1/5/2023,Tipos de problemas y selección de situaciones de enseñanza,"Las actividades propuestas pretenden interpelar los modos de pensar procesos de resolución de situaciones del cotidiano que implican usar la matemática. Les proponemos resolver una serie de situaciones problemáticas y juegos, ensayando diferentes estrategias. Luego, podrán visualizar los videos de la colección Diálogos pedagógicos, donde las autoras del módulo conversan sobre posibles estrategias utilizadas y comparten reflexiones en relación con la resolución de las situaciones.",
169,1/10/2023,APORTES PARA PENSAR EL PLANTEAMIENTO DEL PROBLEMA,"Se distingue entre elegir un tema y construir un problema. La implicación del sujeto en el proceso se profundiza, en la medida en que va focalizando con mayor precisión qué es lo que va a investigar. Es el planteamiento del problema de investigación lo que en verdad inaugura el proceso de investigación.",Achilli
169,1/10/2023,APORTES PARA PENSAR EL PLANTEAMIENTO DEL PROBLEMA,"Se distingue entre elegir un tema y construir un problema. La implicación del sujeto en el proceso se profundiza, en la medida en que va focalizando con mayor precisión qué es lo que va a investigar. Es el planteamiento del problema de investigación lo que en verdad inaugura el proceso de investigación.",Borsotti
169,1/10/2023,APORTES PARA PENSAR EL PLANTEAMIENTO DEL PROBLEMA,"Se distingue entre elegir un tema y construir un problema. La implicación del sujeto en el proceso se profundiza, en la medida en que va focalizando con mayor precisión qué es lo que va a investigar. Es el planteamiento del problema de investigación lo que en verdad inaugura el proceso de investigación.",Rosana Guber
169,1/10/2023,APORTES PARA PENSAR EL PLANTEAMIENTO DEL PROBLEMA,"Se distingue entre elegir un tema y construir un problema. La implicación del sujeto en el proceso se profundiza, en la medida en que va focalizando con mayor precisión qué es lo que va a investigar. Es el planteamiento del problema de investigación lo que en verdad inaugura el proceso de investigación.",Rockwell
169,1/10/2023,APORTES PARA PENSAR EL PLANTEAMIENTO DEL PROBLEMA,"Se distingue entre elegir un tema y construir un problema. La implicación del sujeto en el proceso se profundiza, en la medida en que va focalizando con mayor precisión qué es lo que va a investigar. Es el planteamiento del problema de investigación lo que en verdad inaugura el proceso de investigación.",Elías
170,1/10/2023,APORTES PARA PENSAR LA CONSTRUCCIÓN TEÓRICA-METODOLÓGICA,"A partir de la Introducción a su texto Todo es teoría. Objetivos y métodos de investigación, en la que se aborda una definición de teoría, se la hace extensible a los procesos de producción de conocimientos en el campo educativo. Se aborda la cuestión de los referentes conceptuales y de interpretación así como los antecedentes.",Ruth Sautu
170,1/10/2023,APORTES PARA PENSAR LA CONSTRUCCIÓN TEÓRICA-METODOLÓGICA,"A partir de la Introducción a su texto Todo es teoría. Objetivos y métodos de investigación, en la que se aborda una definición de teoría, se la hace extensible a los procesos de producción de conocimientos en el campo educativo. Se aborda la cuestión de los referentes conceptuales y de interpretación así como los antecedentes.",Morin
170,1/10/2023,APORTES PARA PENSAR LA CONSTRUCCIÓN TEÓRICA-METODOLÓGICA,"A partir de la Introducción a su texto Todo es teoría. Objetivos y métodos de investigación, en la que se aborda una definición de teoría, se la hace extensible a los procesos de producción de conocimientos en el campo educativo. Se aborda la cuestión de los referentes conceptuales y de interpretación así como los antecedentes.",Barrancos
170,1/10/2023,APORTES PARA PENSAR LA CONSTRUCCIÓN TEÓRICA-METODOLÓGICA,"A partir de la Introducción a su texto Todo es teoría. Objetivos y métodos de investigación, en la que se aborda una definición de teoría, se la hace extensible a los procesos de producción de conocimientos en el campo educativo. Se aborda la cuestión de los referentes conceptuales y de interpretación así como los antecedentes.","Marradi, Archenti y Piovani"
170,1/10/2023,APORTES PARA PENSAR LA CONSTRUCCIÓN TEÓRICA-METODOLÓGICA,"A partir de la Introducción a su texto Todo es teoría. Objetivos y métodos de investigación, en la que se aborda una definición de teoría, se la hace extensible a los procesos de producción de conocimientos en el campo educativo. Se aborda la cuestión de los referentes conceptuales y de interpretación así como los antecedentes.","Sautu, Boniolo, Dalle y Elbert"
170,1/10/2023,APORTES PARA PENSAR LA CONSTRUCCIÓN TEÓRICA-METODOLÓGICA,"A partir de la Introducción a su texto Todo es teoría. Objetivos y métodos de investigación, en la que se aborda una definición de teoría, se la hace extensible a los procesos de producción de conocimientos en el campo educativo. Se aborda la cuestión de los referentes conceptuales y de interpretación así como los antecedentes.",Wainerman y Sautu
170,1/10/2023,APORTES PARA PENSAR LA CONSTRUCCIÓN TEÓRICA-METODOLÓGICA,"A partir de la Introducción a su texto Todo es teoría. Objetivos y métodos de investigación, en la que se aborda una definición de teoría, se la hace extensible a los procesos de producción de conocimientos en el campo educativo. Se aborda la cuestión de los referentes conceptuales y de interpretación así como los antecedentes.","Hernández Sampieri, Fernández Collado y Baptista Lucio"
171,1/8/2023,La dimensión económica de las sociedades,No figura en DataStudio,Polanyi
171,1/8/2023,La dimensión económica de las sociedades,No figura en DataStudio,Wallerstein
172,1/8/2023,Abordaje epistemológico en las ciencias económicas y el objeto de estudio,"En esta clase se realiza un abordaje epistemológico de las ciencias económicas problematizando el proceso científico que sienta las bases del conocimiento que ha dado contenido a la disciplina desde su creación como tal a mediados del siglo XIX. Para ello se toma como referencia la teoría dominante, la neoclásica, ya que es el sustento de los principales análisis, así como de la formación más generalizada en economía en los distintos niveles educativos.",Robbins
172,1/8/2023,Abordaje epistemológico en las ciencias económicas y el objeto de estudio,"En esta clase se realiza un abordaje epistemológico de las ciencias económicas problematizando el proceso científico que sienta las bases del conocimiento que ha dado contenido a la disciplina desde su creación como tal a mediados del siglo XIX. Para ello se toma como referencia la teoría dominante, la neoclásica, ya que es el sustento de los principales análisis, así como de la formación más generalizada en economía en los distintos niveles educativos.",Smith
172,1/8/2023,Abordaje epistemológico en las ciencias económicas y el objeto de estudio,"En esta clase se realiza un abordaje epistemológico de las ciencias económicas problematizando el proceso científico que sienta las bases del conocimiento que ha dado contenido a la disciplina desde su creación como tal a mediados del siglo XIX. Para ello se toma como referencia la teoría dominante, la neoclásica, ya que es el sustento de los principales análisis, así como de la formación más generalizada en economía en los distintos niveles educativos.",Menger
172,1/8/2023,Abordaje epistemológico en las ciencias económicas y el objeto de estudio,"En esta clase se realiza un abordaje epistemológico de las ciencias económicas problematizando el proceso científico que sienta las bases del conocimiento que ha dado contenido a la disciplina desde su creación como tal a mediados del siglo XIX. Para ello se toma como referencia la teoría dominante, la neoclásica, ya que es el sustento de los principales análisis, así como de la formación más generalizada en economía en los distintos niveles educativos.",Polanyi
172,1/8/2023,Abordaje epistemológico en las ciencias económicas y el objeto de estudio,"En esta clase se realiza un abordaje epistemológico de las ciencias económicas problematizando el proceso científico que sienta las bases del conocimiento que ha dado contenido a la disciplina desde su creación como tal a mediados del siglo XIX. Para ello se toma como referencia la teoría dominante, la neoclásica, ya que es el sustento de los principales análisis, así como de la formación más generalizada en economía en los distintos niveles educativos.",Horkheimer
172,1/8/2023,Abordaje epistemológico en las ciencias económicas y el objeto de estudio,"En esta clase se realiza un abordaje epistemológico de las ciencias económicas problematizando el proceso científico que sienta las bases del conocimiento que ha dado contenido a la disciplina desde su creación como tal a mediados del siglo XIX. Para ello se toma como referencia la teoría dominante, la neoclásica, ya que es el sustento de los principales análisis, así como de la formación más generalizada en economía en los distintos niveles educativos.",Rescher
173,1/8/2023,Los mercados y las mercancías. De precisiones conceptuales y problemas actuales,"En esta clase se profundiza el rol de los mercados en la sociedad como el pivote principal del sistema económico que se impone con el fin de hacer funcionar las relaciones sociales a partir de sus propias leyes. De ese modo, y a partir de una lectura crítica, se procura reconocer el tipo de relaciones sociales que subyacen y las implicancias del sistema en la sociedad.",Polanyi
174,1/8/2023,La comunicación: un nuevo campo disciplinar en el estudio de lo social,"Esta clase propone revisitar las principales perspectivas que conforman el corpus de las llamadas teorías de la comunicación, con el objetivo de situarlas en aquellas tradiciones teórico-epistemológicas en que se han sostenido. Ello a los fines de reconocer los supuestos sobre los cuales se construyeron algunas ideas acerca del propio proceso de la comunicación, sus actores, el estatus de los destinatarios y la concepción del lenguaje que constituye el mensaje, el contenido de la comunicación, entre otras cuestiones. Es decir, cuáles son los marcos de interpretación desde donde estas investigaciones y reflexiones se posicionan para pensar y analizar la comunicación social. ",Berelson
174,1/8/2023,La comunicación: un nuevo campo disciplinar en el estudio de lo social,"Esta clase propone revisitar las principales perspectivas que conforman el corpus de las llamadas teorías de la comunicación, con el objetivo de situarlas en aquellas tradiciones teórico-epistemológicas en que se han sostenido. Ello a los fines de reconocer los supuestos sobre los cuales se construyeron algunas ideas acerca del propio proceso de la comunicación, sus actores, el estatus de los destinatarios y la concepción del lenguaje que constituye el mensaje, el contenido de la comunicación, entre otras cuestiones. Es decir, cuáles son los marcos de interpretación desde donde estas investigaciones y reflexiones se posicionan para pensar y analizar la comunicación social. ",García-Jiménez
174,1/8/2023,La comunicación: un nuevo campo disciplinar en el estudio de lo social,"Esta clase propone revisitar las principales perspectivas que conforman el corpus de las llamadas teorías de la comunicación, con el objetivo de situarlas en aquellas tradiciones teórico-epistemológicas en que se han sostenido. Ello a los fines de reconocer los supuestos sobre los cuales se construyeron algunas ideas acerca del propio proceso de la comunicación, sus actores, el estatus de los destinatarios y la concepción del lenguaje que constituye el mensaje, el contenido de la comunicación, entre otras cuestiones. Es decir, cuáles son los marcos de interpretación desde donde estas investigaciones y reflexiones se posicionan para pensar y analizar la comunicación social. ",Lowental
174,1/8/2023,La comunicación: un nuevo campo disciplinar en el estudio de lo social,"Esta clase propone revisitar las principales perspectivas que conforman el corpus de las llamadas teorías de la comunicación, con el objetivo de situarlas en aquellas tradiciones teórico-epistemológicas en que se han sostenido. Ello a los fines de reconocer los supuestos sobre los cuales se construyeron algunas ideas acerca del propio proceso de la comunicación, sus actores, el estatus de los destinatarios y la concepción del lenguaje que constituye el mensaje, el contenido de la comunicación, entre otras cuestiones. Es decir, cuáles son los marcos de interpretación desde donde estas investigaciones y reflexiones se posicionan para pensar y analizar la comunicación social. ",Lévi-Strauss
174,1/8/2023,La comunicación: un nuevo campo disciplinar en el estudio de lo social,"Esta clase propone revisitar las principales perspectivas que conforman el corpus de las llamadas teorías de la comunicación, con el objetivo de situarlas en aquellas tradiciones teórico-epistemológicas en que se han sostenido. Ello a los fines de reconocer los supuestos sobre los cuales se construyeron algunas ideas acerca del propio proceso de la comunicación, sus actores, el estatus de los destinatarios y la concepción del lenguaje que constituye el mensaje, el contenido de la comunicación, entre otras cuestiones. Es decir, cuáles son los marcos de interpretación desde donde estas investigaciones y reflexiones se posicionan para pensar y analizar la comunicación social. ",Adorno
174,1/8/2023,La comunicación: un nuevo campo disciplinar en el estudio de lo social,"Esta clase propone revisitar las principales perspectivas que conforman el corpus de las llamadas teorías de la comunicación, con el objetivo de situarlas en aquellas tradiciones teórico-epistemológicas en que se han sostenido. Ello a los fines de reconocer los supuestos sobre los cuales se construyeron algunas ideas acerca del propio proceso de la comunicación, sus actores, el estatus de los destinatarios y la concepción del lenguaje que constituye el mensaje, el contenido de la comunicación, entre otras cuestiones. Es decir, cuáles son los marcos de interpretación desde donde estas investigaciones y reflexiones se posicionan para pensar y analizar la comunicación social. ",Horkheimer
174,1/8/2023,La comunicación: un nuevo campo disciplinar en el estudio de lo social,"Esta clase propone revisitar las principales perspectivas que conforman el corpus de las llamadas teorías de la comunicación, con el objetivo de situarlas en aquellas tradiciones teórico-epistemológicas en que se han sostenido. Ello a los fines de reconocer los supuestos sobre los cuales se construyeron algunas ideas acerca del propio proceso de la comunicación, sus actores, el estatus de los destinatarios y la concepción del lenguaje que constituye el mensaje, el contenido de la comunicación, entre otras cuestiones. Es decir, cuáles son los marcos de interpretación desde donde estas investigaciones y reflexiones se posicionan para pensar y analizar la comunicación social. ",Foucault|Hall
174,1/8/2023,La comunicación: un nuevo campo disciplinar en el estudio de lo social,"Esta clase propone revisitar las principales perspectivas que conforman el corpus de las llamadas teorías de la comunicación, con el objetivo de situarlas en aquellas tradiciones teórico-epistemológicas en que se han sostenido. Ello a los fines de reconocer los supuestos sobre los cuales se construyeron algunas ideas acerca del propio proceso de la comunicación, sus actores, el estatus de los destinatarios y la concepción del lenguaje que constituye el mensaje, el contenido de la comunicación, entre otras cuestiones. Es decir, cuáles son los marcos de interpretación desde donde estas investigaciones y reflexiones se posicionan para pensar y analizar la comunicación social. ",Williams
175,1/8/2023,Una mirada epistemológica latinoamericana de la comunicación: primeros estudios,"Esta clase propone analizar las principales elaboraciones e instituciones que contribuyeron a conformar una perspectiva latinoamericana que buscó, explícitamente generar tradiciones teórico-epistemológicas propias. En esta línea se reseña un conjunto de problemas, autores, centros/institutos de investigación y textos que, a comienzos de la década del 70, y en estrecha relación con la situación contextual de la región, marcaron el rumbo de una trayectoria de investigación y reflexión latinoamericana proyectada en las décadas siguientes.",Dos Santos
175,1/8/2023,Una mirada epistemológica latinoamericana de la comunicación: primeros estudios,"Esta clase propone analizar las principales elaboraciones e instituciones que contribuyeron a conformar una perspectiva latinoamericana que buscó, explícitamente generar tradiciones teórico-epistemológicas propias. En esta línea se reseña un conjunto de problemas, autores, centros/institutos de investigación y textos que, a comienzos de la década del 70, y en estrecha relación con la situación contextual de la región, marcaron el rumbo de una trayectoria de investigación y reflexión latinoamericana proyectada en las décadas siguientes.",Marques de Melo
175,1/8/2023,Una mirada epistemológica latinoamericana de la comunicación: primeros estudios,"Esta clase propone analizar las principales elaboraciones e instituciones que contribuyeron a conformar una perspectiva latinoamericana que buscó, explícitamente generar tradiciones teórico-epistemológicas propias. En esta línea se reseña un conjunto de problemas, autores, centros/institutos de investigación y textos que, a comienzos de la década del 70, y en estrecha relación con la situación contextual de la región, marcaron el rumbo de una trayectoria de investigación y reflexión latinoamericana proyectada en las décadas siguientes.",Pasquali
175,1/8/2023,Una mirada epistemológica latinoamericana de la comunicación: primeros estudios,"Esta clase propone analizar las principales elaboraciones e instituciones que contribuyeron a conformar una perspectiva latinoamericana que buscó, explícitamente generar tradiciones teórico-epistemológicas propias. En esta línea se reseña un conjunto de problemas, autores, centros/institutos de investigación y textos que, a comienzos de la década del 70, y en estrecha relación con la situación contextual de la región, marcaron el rumbo de una trayectoria de investigación y reflexión latinoamericana proyectada en las décadas siguientes.",Muraro
175,1/8/2023,Una mirada epistemológica latinoamericana de la comunicación: primeros estudios,"Esta clase propone analizar las principales elaboraciones e instituciones que contribuyeron a conformar una perspectiva latinoamericana que buscó, explícitamente generar tradiciones teórico-epistemológicas propias. En esta línea se reseña un conjunto de problemas, autores, centros/institutos de investigación y textos que, a comienzos de la década del 70, y en estrecha relación con la situación contextual de la región, marcaron el rumbo de una trayectoria de investigación y reflexión latinoamericana proyectada en las décadas siguientes.",Esteinou Madrid
175,1/8/2023,Una mirada epistemológica latinoamericana de la comunicación: primeros estudios,"Esta clase propone analizar las principales elaboraciones e instituciones que contribuyeron a conformar una perspectiva latinoamericana que buscó, explícitamente generar tradiciones teórico-epistemológicas propias. En esta línea se reseña un conjunto de problemas, autores, centros/institutos de investigación y textos que, a comienzos de la década del 70, y en estrecha relación con la situación contextual de la región, marcaron el rumbo de una trayectoria de investigación y reflexión latinoamericana proyectada en las décadas siguientes.",Mattelart
175,1/8/2023,Una mirada epistemológica latinoamericana de la comunicación: primeros estudios,"Esta clase propone analizar las principales elaboraciones e instituciones que contribuyeron a conformar una perspectiva latinoamericana que buscó, explícitamente generar tradiciones teórico-epistemológicas propias. En esta línea se reseña un conjunto de problemas, autores, centros/institutos de investigación y textos que, a comienzos de la década del 70, y en estrecha relación con la situación contextual de la región, marcaron el rumbo de una trayectoria de investigación y reflexión latinoamericana proyectada en las décadas siguientes.",Schmucler
175,1/8/2023,Una mirada epistemológica latinoamericana de la comunicación: primeros estudios,"Esta clase propone analizar las principales elaboraciones e instituciones que contribuyeron a conformar una perspectiva latinoamericana que buscó, explícitamente generar tradiciones teórico-epistemológicas propias. En esta línea se reseña un conjunto de problemas, autores, centros/institutos de investigación y textos que, a comienzos de la década del 70, y en estrecha relación con la situación contextual de la región, marcaron el rumbo de una trayectoria de investigación y reflexión latinoamericana proyectada en las décadas siguientes.",Fox de Cardona
176,1/8/2023,Continuidades y rupturas en las perspectivas latinoamericanas de la comunicación,"Esta clase procura, por un lado, identificar la proyección que tuvieron algunos de los aportes latinoamericanos pioneros para pensar los procesos comunicacionales, sus derivas, sus continuidades o sus rupturas en años posteriores, condicionados por el contexto y la experiencia y reconocer los esfuerzos de los intelectuales latinoamericanos por construir paradigmas o concepciones epistemológicas propias. Por otro lado, poner de relieve el rol de instituciones como la UNESCO, fundaciones como la Friedrich Ebert Stiftung y la Konrad Adenauer, así como otras fundaciones ligadas a las iglesias (principalmente, la católica).",Mosco
176,1/8/2023,Continuidades y rupturas en las perspectivas latinoamericanas de la comunicación,"Esta clase procura, por un lado, identificar la proyección que tuvieron algunos de los aportes latinoamericanos pioneros para pensar los procesos comunicacionales, sus derivas, sus continuidades o sus rupturas en años posteriores, condicionados por el contexto y la experiencia y reconocer los esfuerzos de los intelectuales latinoamericanos por construir paradigmas o concepciones epistemológicas propias. Por otro lado, poner de relieve el rol de instituciones como la UNESCO, fundaciones como la Friedrich Ebert Stiftung y la Konrad Adenauer, así como otras fundaciones ligadas a las iglesias (principalmente, la católica).",Shcmucler
176,1/8/2023,Continuidades y rupturas en las perspectivas latinoamericanas de la comunicación,"Esta clase procura, por un lado, identificar la proyección que tuvieron algunos de los aportes latinoamericanos pioneros para pensar los procesos comunicacionales, sus derivas, sus continuidades o sus rupturas en años posteriores, condicionados por el contexto y la experiencia y reconocer los esfuerzos de los intelectuales latinoamericanos por construir paradigmas o concepciones epistemológicas propias. Por otro lado, poner de relieve el rol de instituciones como la UNESCO, fundaciones como la Friedrich Ebert Stiftung y la Konrad Adenauer, así como otras fundaciones ligadas a las iglesias (principalmente, la católica).",Barbero
176,1/8/2023,Continuidades y rupturas en las perspectivas latinoamericanas de la comunicación,"Esta clase procura, por un lado, identificar la proyección que tuvieron algunos de los aportes latinoamericanos pioneros para pensar los procesos comunicacionales, sus derivas, sus continuidades o sus rupturas en años posteriores, condicionados por el contexto y la experiencia y reconocer los esfuerzos de los intelectuales latinoamericanos por construir paradigmas o concepciones epistemológicas propias. Por otro lado, poner de relieve el rol de instituciones como la UNESCO, fundaciones como la Friedrich Ebert Stiftung y la Konrad Adenauer, así como otras fundaciones ligadas a las iglesias (principalmente, la católica).",Orozco Gomez
177,1/8/2023,Temas emergentes y debates actuales en el campo de la comunicación,"Esta clase propone una aproximación crítica a las perspectivas actuales del campo de la comunicación, y al modo en que el desarrollo de tecnologías digitales de la comunicación ha impuesto temas, generado debates y suscitado controversias de manera transversal a diversos campos disciplinarios en diferentes partes del mundo. Además procura poner de relieve que la investigación en comunicación latinoamericana sigue siendo crítica e interdisciplinaria, con diálogos fructíferos atravesando diferentes geografías continentales. ",García Canclini
177,1/8/2023,Temas emergentes y debates actuales en el campo de la comunicación,"Esta clase propone una aproximación crítica a las perspectivas actuales del campo de la comunicación, y al modo en que el desarrollo de tecnologías digitales de la comunicación ha impuesto temas, generado debates y suscitado controversias de manera transversal a diversos campos disciplinarios en diferentes partes del mundo. Además procura poner de relieve que la investigación en comunicación latinoamericana sigue siendo crítica e interdisciplinaria, con diálogos fructíferos atravesando diferentes geografías continentales. ",Dos Santos
177,1/8/2023,Temas emergentes y debates actuales en el campo de la comunicación,"Esta clase propone una aproximación crítica a las perspectivas actuales del campo de la comunicación, y al modo en que el desarrollo de tecnologías digitales de la comunicación ha impuesto temas, generado debates y suscitado controversias de manera transversal a diversos campos disciplinarios en diferentes partes del mundo. Además procura poner de relieve que la investigación en comunicación latinoamericana sigue siendo crítica e interdisciplinaria, con diálogos fructíferos atravesando diferentes geografías continentales. ",Bustamante
177,1/8/2023,Temas emergentes y debates actuales en el campo de la comunicación,"Esta clase propone una aproximación crítica a las perspectivas actuales del campo de la comunicación, y al modo en que el desarrollo de tecnologías digitales de la comunicación ha impuesto temas, generado debates y suscitado controversias de manera transversal a diversos campos disciplinarios en diferentes partes del mundo. Además procura poner de relieve que la investigación en comunicación latinoamericana sigue siendo crítica e interdisciplinaria, con diálogos fructíferos atravesando diferentes geografías continentales. ",Mastrini y Becerra
177,1/8/2023,Temas emergentes y debates actuales en el campo de la comunicación,"Esta clase propone una aproximación crítica a las perspectivas actuales del campo de la comunicación, y al modo en que el desarrollo de tecnologías digitales de la comunicación ha impuesto temas, generado debates y suscitado controversias de manera transversal a diversos campos disciplinarios en diferentes partes del mundo. Además procura poner de relieve que la investigación en comunicación latinoamericana sigue siendo crítica e interdisciplinaria, con diálogos fructíferos atravesando diferentes geografías continentales. ",Mattelart
177,1/8/2023,Temas emergentes y debates actuales en el campo de la comunicación,"Esta clase propone una aproximación crítica a las perspectivas actuales del campo de la comunicación, y al modo en que el desarrollo de tecnologías digitales de la comunicación ha impuesto temas, generado debates y suscitado controversias de manera transversal a diversos campos disciplinarios en diferentes partes del mundo. Además procura poner de relieve que la investigación en comunicación latinoamericana sigue siendo crítica e interdisciplinaria, con diálogos fructíferos atravesando diferentes geografías continentales. ",Szurmuk e Irwin
177,1/8/2023,Temas emergentes y debates actuales en el campo de la comunicación,"Esta clase propone una aproximación crítica a las perspectivas actuales del campo de la comunicación, y al modo en que el desarrollo de tecnologías digitales de la comunicación ha impuesto temas, generado debates y suscitado controversias de manera transversal a diversos campos disciplinarios en diferentes partes del mundo. Además procura poner de relieve que la investigación en comunicación latinoamericana sigue siendo crítica e interdisciplinaria, con diálogos fructíferos atravesando diferentes geografías continentales. ",Zuboff
177,1/8/2023,Temas emergentes y debates actuales en el campo de la comunicación,"Esta clase propone una aproximación crítica a las perspectivas actuales del campo de la comunicación, y al modo en que el desarrollo de tecnologías digitales de la comunicación ha impuesto temas, generado debates y suscitado controversias de manera transversal a diversos campos disciplinarios en diferentes partes del mundo. Además procura poner de relieve que la investigación en comunicación latinoamericana sigue siendo crítica e interdisciplinaria, con diálogos fructíferos atravesando diferentes geografías continentales. ",Torrico Villanueva
